,index,CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segment,Cluster
2493,2493,2888.0,24,90,182497.0,3,3,3,333,Loyal customers,5
2494,2494,2882.0,57,19,52468.0,2,2,2,222,Hibernating,5
2495,2495,2845.0,45,67,140508.0,3,3,3,333,Loyal customers,5
2496,2496,2840.0,68,15,40174.0,2,1,2,212,Hibernating,5
2497,2497,2839.0,75,28,855461.0,2,2,4,224,Hibernating,5
2498,2498,2817.0,50,89,235829.0,3,3,4,334,Loyal customers,5
2499,2499,2806.0,89,30,75889.0,2,2,2,222,Hibernating,5
2500,2500,2802.0,60,37,94538.0,2,2,3,223,Hibernating,5
2501,2501,2800.0,22,35,82425.0,3,2,2,322,Potential loyalists,5
2502,2502,2779.0,85,48,118362.0,2,3,3,233,At risk,5
2503,2503,2767.0,12,63,143283.0,4,3,3,433,Champions,5
2504,2504,2761.0,300,38,54832.0,1,2,2,122,Hibernating,1
2505,2505,2760.0,101,31,175602.0,2,2,3,223,Hibernating,5
2506,2506,2755.0,4,129,299777.0,4,4,4,444,Champions,5
2507,2507,2692.0,20,27,25210.0,3,2,1,321,Potential loyalists,5
2508,2508,2688.0,3,270,390211.0,4,4,4,444,Champions,0
2509,2509,2681.0,85,24,50685.0,2,2,2,222,Hibernating,5
2510,2510,2667.0,9,41,89914.0,4,2,3,423,Potential loyalists,5
2511,2511,2654.0,22,74,159253.0,3,3,3,333,Loyal customers,5
2512,2512,2653.0,5,115,376439.0,4,4,4,444,Champions,5
2513,2513,2605.0,21,14,47738.0,3,1,2,312,Promising,5
2514,2514,2597.0,18,138,466262.0,4,4,4,444,Champions,5
2515,2515,2588.0,46,50,117711.0,3,3,3,333,Loyal customers,5
2516,2516,2553.0,44,75,195271.0,3,3,3,333,Loyal customers,5
2517,2517,2533.0,66,37,70712.0,2,2,2,222,Hibernating,5
2518,2518,2505.0,16,32,52646.0,4,2,2,422,Potential loyalists,5
2519,2519,2496.0,12,35,41596.0,4,2,2,422,Potential loyalists,5
2520,2520,2485.0,174,86,88179.0,1,3,3,133,At risk,1
2521,2521,2476.0,9,166,362501.0,4,4,4,444,Champions,5
2522,2522,2473.0,10,78,182134.0,4,3,3,433,Champions,5
2523,2523,2467.0,74,113,281609.0,2,4,4,244,Can't loose them,5
2524,2524,2456.0,27,90,206775.0,3,3,3,333,Loyal customers,5
2525,2525,2455.0,44,11,35815.0,3,1,1,311,Promising,5
2526,2526,2452.0,46,47,93001.0,3,3,3,333,Loyal customers,5
2527,2527,2451.0,244,34,74112.0,1,2,2,122,Hibernating,1
2528,2528,2448.0,92,21,43839.0,2,2,2,222,Hibernating,5
2529,2529,2434.0,18,15,28891.0,4,1,1,411,New customers,5
2530,2530,2422.0,33,44,99581.0,3,3,3,333,Loyal customers,5
2531,2531,2412.0,53,17,29769.0,2,1,1,211,Hibernating,5
2532,2532,2407.0,54,14,32484.0,2,1,1,211,Hibernating,5
2533,2533,2404.0,17,103,229419.0,4,4,4,444,Champions,5
2534,2534,2385.0,104,31,182235.0,2,2,3,223,Hibernating,5
2535,2535,2371.0,5,61,71404.0,4,3,2,432,Champions,5
2536,2536,2355.0,255,26,31213.0,1,2,1,121,Hibernating,1
2537,2537,2314.0,114,76,49529.0,2,3,2,232,At risk,5
2538,2538,2310.0,10,52,67643.0,4,3,2,432,Champions,5
2539,2539,2309.0,86,57,46159.0,2,3,2,232,At risk,5
2540,2540,2287.0,263,45,24069.0,1,3,1,131,At risk,1
2541,2541,2275.0,328,6,12466.0,1,1,1,111,Hibernating,1
2542,2542,2274.0,59,53,123053.0,2,3,3,233,At risk,5
2543,2543,2272.0,86,28,66466.0,2,2,2,222,Hibernating,5
2544,2544,2270.0,314,48,82235.0,1,3,2,132,At risk,1
2545,2545,2257.0,291,6,10554.0,1,1,1,111,Hibernating,1
2546,2546,2253.0,18,12,32352.0,4,1,1,411,New customers,5
2547,2547,2232.0,96,29,112334.0,2,2,3,223,Hibernating,5
2548,2548,2214.0,81,17,247144.0,2,1,4,214,Hibernating,5
2549,2549,2194.0,77,47,114118.0,2,3,3,233,At risk,5
2550,2550,2161.0,152,82,184196.0,1,3,3,133,At risk,1
2551,2551,2157.0,136,19,38316.0,2,2,1,221,Hibernating,5
2552,2552,2152.0,67,47,115487.0,2,3,3,233,At risk,5
2553,2553,2151.0,128,18,45303.0,2,2,2,222,Hibernating,5
2554,2554,2149.0,37,44,99580.0,3,3,3,333,Loyal customers,5
2555,2555,2132.0,241,23,63678.0,1,2,2,122,Hibernating,1
2556,2556,2130.0,37,58,154037.0,3,3,3,333,Loyal customers,5
2557,2557,2128.0,235,23,51112.0,1,2,2,122,Hibernating,1
2558,2558,2122.0,177,9,32461.0,1,1,1,111,Hibernating,1
2559,2559,2106.0,93,10,25048.0,2,1,1,211,Hibernating,5
2560,2560,2089.0,323,11,21408.0,1,1,1,111,Hibernating,1
2561,2561,2065.0,47,26,71144.0,3,2,2,322,Potential loyalists,5
2562,2562,2063.0,242,13,27166.0,1,1,1,111,Hibernating,1
2563,2563,2032.0,32,35,84481.0,3,2,2,322,Potential loyalists,5
2564,2564,2024.0,19,108,662409.0,4,4,4,444,Champions,5
2565,2565,2011.0,106,42,93575.0,2,3,3,233,At risk,5
2566,2566,2004.0,54,42,104207.0,2,3,3,233,At risk,5
2567,2567,1987.0,11,205,691786.0,4,4,4,444,Champions,0
2568,2568,1975.0,257,52,640764.0,1,3,4,134,At risk,1
2569,2569,1963.0,39,31,56953.0,3,2,2,322,Potential loyalists,5
2570,2570,1958.0,36,20,41673.0,3,2,2,322,Potential loyalists,5
2571,2571,1940.0,58,11,44453.0,2,1,2,212,Hibernating,5
2572,2572,1932.0,15,38,28734.0,4,2,1,421,Potential loyalists,5
2573,2573,1901.0,116,45,200035.0,2,3,3,233,At risk,5
2574,2574,1900.0,71,77,183608.0,2,3,3,233,At risk,5
2575,2575,1883.0,86,23,78571.0,2,2,2,222,Hibernating,5
2576,2576,1878.0,209,20,45946.0,1,2,2,122,Hibernating,1
2577,2577,1855.0,60,60,141046.0,2,3,3,233,At risk,5
2578,2578,1850.0,59,143,373013.0,2,4,4,244,Can't loose them,5
2579,2579,1811.0,22,14,27145.0,3,1,1,311,Promising,5
2580,2580,1799.0,53,117,403903.0,2,4,4,244,Can't loose them,5
2581,2581,1797.0,114,9,18474.0,2,1,1,211,Hibernating,5
2582,2582,1796.0,233,52,112967.0,1,3,3,133,At risk,1
2583,2583,1779.0,30,89,201487.0,3,3,3,333,Loyal customers,5
2584,2584,1750.0,3,28,137603.0,4,2,3,423,Potential loyalists,5
2585,2585,1733.0,107,15,81994.0,2,1,2,212,Hibernating,5
2586,2586,1720.0,25,13,26097.0,3,1,1,311,Promising,5
2587,2587,1705.0,202,30,27552.0,1,2,1,121,Hibernating,1
2588,2588,1702.0,68,26,94906.0,2,2,3,223,Hibernating,5
2589,2589,1683.0,2,92,236780.0,4,3,4,434,Champions,5
2590,2590,1645.0,76,69,155530.0,2,3,3,233,At risk,5
2591,2591,1644.0,14,74,286492.0,4,3,4,434,Champions,5
2592,2592,1639.0,152,58,20448.0,1,3,1,131,At risk,1
2593,2593,1626.0,65,19,45958.0,2,2,2,222,Hibernating,5
2594,2594,1619.0,26,216,370024.0,3,4,4,344,Loyal customers,5
2595,2595,1593.0,43,193,248906.0,3,4,4,344,Loyal customers,5
2596,2596,1591.0,312,19,64204.0,1,2,2,122,Hibernating,1
2597,2597,1590.0,52,6,16136.0,3,1,1,311,Promising,5
2598,2598,1574.0,73,42,113942.0,2,3,3,233,At risk,5
2599,2599,1568.0,30,72,280035.0,3,3,4,334,Loyal customers,5
2600,2600,1565.0,67,239,244752.0,2,4,4,244,Can't loose them,5
2601,2601,1551.0,54,93,195546.0,2,3,3,233,At risk,5
2602,2602,1548.0,10,55,263435.0,4,3,4,434,Champions,5
2603,2603,1535.0,1,222,567388.0,4,4,4,444,Champions,0
2604,2604,1525.0,312,14,117732.0,1,1,3,113,Hibernating,1
2605,2605,1515.0,3,87,380216.0,4,3,4,434,Champions,5
2606,2606,1503.0,53,56,29008.0,2,3,1,231,At risk,5
2607,2607,1482.0,261,18,49797.0,1,2,2,122,Hibernating,1
2608,2608,1471.0,17,162,344571.0,4,4,4,444,Champions,5
2609,2609,1469.0,23,26,110761.0,3,2,3,323,Potential loyalists,5
2610,2610,1458.0,47,87,211767.0,3,3,4,334,Loyal customers,5
2611,2611,1457.0,243,20,36123.0,1,2,1,121,Hibernating,1
2612,2612,1453.0,72,105,238832.0,2,4,4,244,Can't loose them,5
2613,2613,1430.0,74,33,75485.0,2,2,2,222,Hibernating,5
2614,2614,1409.0,31,42,107479.0,3,3,3,333,Loyal customers,5
2615,2615,1401.0,43,115,295818.0,3,4,4,344,Loyal customers,5
2616,2616,1400.0,184,50,111794.0,1,3,3,133,At risk,1
2617,2617,1398.0,27,175,430266.0,3,4,4,344,Loyal customers,5
2618,2618,1395.0,93,60,123779.0,2,3,3,233,At risk,5
2619,2619,1391.0,6,7,13646.0,4,1,1,411,New customers,5
2620,2620,1388.0,5,59,215044.0,4,3,4,434,Champions,5
2621,2621,1374.0,19,39,84158.0,4,2,2,422,Potential loyalists,5
2622,2622,1356.0,99,58,46170.0,2,3,2,232,At risk,5
2623,2623,1348.0,41,41,86224.0,3,2,3,323,Potential loyalists,5
2624,2624,1306.0,8,79,181735.0,4,3,3,433,Champions,5
2625,2625,1302.0,37,21,19091.0,3,2,1,321,Potential loyalists,5
2626,2626,1279.0,30,80,236586.0,3,3,4,334,Loyal customers,5
2627,2627,1256.0,285,38,77308.0,1,2,2,122,Hibernating,1
2628,2628,1240.0,78,39,101776.0,2,2,3,223,Hibernating,5
2629,2629,1239.0,111,34,72658.0,2,2,2,222,Hibernating,5
2630,2630,1232.0,46,39,258574.0,3,2,4,324,Potential loyalists,5
2631,2631,1231.0,212,15,99240.0,1,1,3,113,Hibernating,1
2632,2632,1211.0,50,28,53946.0,3,2,2,322,Potential loyalists,5
2633,2633,1205.0,309,35,91898.0,1,2,3,123,Hibernating,1
2634,2634,1198.0,2,25,51916.0,4,2,2,422,Potential loyalists,5
2635,2635,1185.0,170,9,22725.0,1,1,1,111,Hibernating,1
2636,2636,1175.0,24,11,28914.0,3,1,1,311,Promising,5
2637,2637,1159.0,52,17,40374.0,3,1,2,312,Promising,5
2638,2638,1146.0,3,65,164781.0,4,3,3,433,Champions,5
2639,2639,1134.0,39,32,72383.0,3,2,2,322,Potential loyalists,5
2640,2640,1133.0,32,61,130667.0,3,3,3,333,Loyal customers,5
2641,2641,1116.0,12,20,47496.0,4,2,2,422,Potential loyalists,5
2642,2642,1048.0,97,28,113535.0,2,2,3,223,Hibernating,5
2643,2643,1015.0,268,48,98208.0,1,3,3,133,At risk,1
2644,2644,1003.0,61,9,19737.0,2,1,1,211,Hibernating,5
2645,2645,997.0,18,57,102345.0,4,3,3,433,Champions,5
2646,2646,983.0,10,108,317383.0,4,4,4,444,Champions,5
2647,2647,969.0,75,40,144944.0,2,2,3,223,Hibernating,5
2648,2648,945.0,46,99,98032.0,3,3,3,333,Loyal customers,5
2649,2649,940.0,53,26,55811.0,2,2,2,222,Hibernating,5
2650,2650,931.0,156,53,118173.0,1,3,3,133,At risk,1
2651,2651,903.0,86,37,77980.0,2,2,2,222,Hibernating,5
2652,2652,898.0,34,66,27056.0,3,3,1,331,Loyal customers,5
2653,2653,885.0,23,44,193809.0,3,3,3,333,Loyal customers,5
2654,2654,877.0,4,162,332019.0,4,4,4,444,Champions,5
2655,2655,873.0,72,17,32445.0,2,1,1,211,Hibernating,5
2656,2656,871.0,289,52,163803.0,1,3,3,133,At risk,1
2657,2657,848.0,237,64,30069.0,1,3,1,131,At risk,1
2658,2658,839.0,39,27,202618.0,3,2,3,323,Potential loyalists,5
2659,2659,838.0,30,17,33275.0,3,1,1,311,Promising,5
2660,2660,826.0,256,54,38559.0,1,3,1,131,At risk,1
2661,2661,821.0,68,46,160208.0,2,3,3,233,At risk,5
2662,2662,807.0,134,24,229993.0,2,2,4,224,Hibernating,5
2663,2663,763.0,67,14,30222.0,2,1,1,211,Hibernating,5
2664,2664,749.0,318,17,167132.0,1,1,3,113,Hibernating,1
2665,2665,744.0,18,25,24036.0,4,2,1,421,Potential loyalists,5
2666,2666,727.0,105,80,77434.0,2,3,2,232,At risk,5
2667,2667,694.0,12,38,84236.0,4,2,2,422,Potential loyalists,5
2668,2668,679.0,26,36,95040.0,3,2,3,323,Potential loyalists,5
2669,2669,667.0,241,65,95565.0,1,3,3,133,At risk,1
2670,2670,657.0,60,147,159020.0,2,4,3,243,Can't loose them,5
2671,2671,655.0,11,57,128322.0,4,3,3,433,Champions,5
2672,2672,648.0,96,63,126061.0,2,3,3,233,At risk,5
2673,2673,647.0,19,29,61660.0,4,2,2,422,Potential loyalists,5
2674,2674,634.0,22,46,57669.0,3,3,2,332,Loyal customers,5
2675,2675,625.0,24,4,11140.0,3,1,1,311,Promising,5
2676,2676,617.0,15,86,235562.0,4,3,4,434,Champions,5
2677,2677,591.0,24,76,143247.0,3,3,3,333,Loyal customers,5
2678,2678,560.0,130,22,111700.0,2,2,3,223,Hibernating,5
2679,2679,559.0,268,7,20586.0,1,1,1,111,Hibernating,1
2680,2680,558.0,194,9,29490.0,1,1,1,111,Hibernating,1
2681,2681,550.0,73,10,29825.0,2,1,1,211,Hibernating,5
2682,2682,540.0,31,35,75897.0,3,2,2,322,Potential loyalists,5
2683,2683,539.0,100,18,41435.0,2,2,2,222,Hibernating,5
2684,2684,520.0,74,47,105968.0,2,3,3,233,At risk,5
2685,2685,507.0,109,31,69528.0,2,2,2,222,Hibernating,5
2686,2686,498.0,293,92,60365.0,1,3,2,132,At risk,1
2687,2687,497.0,74,28,70316.0,2,2,2,222,Hibernating,5
2688,2688,487.0,8,151,60410.0,4,4,2,442,Champions,5
2689,2689,476.0,6,79,171197.0,4,3,3,433,Champions,5
2690,2690,465.0,66,47,1406976.0,2,3,4,234,At risk,5
2691,2691,449.0,10,50,168147.0,4,3,3,433,Champions,5
2692,2692,442.0,40,91,284709.0,3,3,4,334,Loyal customers,5
2693,2693,439.0,19,72,67161.0,4,3,2,432,Champions,5
2694,2694,434.0,31,34,23974.0,3,2,1,321,Potential loyalists,5
2695,2695,413.0,284,25,59304.0,1,2,2,122,Hibernating,1
2696,2696,395.0,144,113,352477.0,1,4,4,144,Can't loose them,5
2697,2697,388.0,33,27,48021.0,3,2,2,322,Potential loyalists,5
2698,2698,384.0,6,56,125062.0,4,3,3,433,Champions,5
2699,2699,381.0,60,25,51028.0,2,2,2,222,Hibernating,5
2700,2700,379.0,72,46,124896.0,2,3,3,233,At risk,5
2701,2701,373.0,149,45,106741.0,1,3,3,133,At risk,1
2702,2702,369.0,178,24,49030.0,1,2,2,122,Hibernating,1
2703,2703,350.0,20,44,117303.0,3,3,3,333,Loyal customers,5
2704,2704,311.0,90,52,129420.0,2,3,3,233,At risk,5
2705,2705,307.0,72,18,32715.0,2,2,1,221,Hibernating,5
2706,2706,294.0,72,20,33674.0,2,2,1,221,Hibernating,5
2707,2707,246.0,130,31,67129.0,2,2,2,222,Hibernating,5
2708,2708,228.0,233,10,19714.0,1,1,1,111,Hibernating,1
2709,2709,225.0,18,82,465339.0,4,3,4,434,Champions,5
2710,2710,191.0,239,20,49548.0,1,2,2,122,Hibernating,1
2711,2711,171.0,9,11,38522.0,4,1,1,411,New customers,5
2712,2712,166.0,358,10,21970.0,1,1,1,111,Hibernating,1
2713,2713,161.0,76,48,109849.0,2,3,3,233,At risk,5
2714,2714,152.0,31,15,38806.0,3,1,1,311,Promising,5
2715,2715,129.0,234,23,8398.0,1,2,1,121,Hibernating,1
2716,2716,109.0,12,30,63304.0,4,2,2,422,Potential loyalists,5
2717,2717,105.0,54,35,95322.0,2,2,3,223,Hibernating,5
2718,2718,96.0,19,60,124824.0,4,3,3,433,Champions,5
2719,2719,75.0,102,15,52453.0,2,1,2,212,Hibernating,5
2720,2720,66.0,24,28,101608.0,3,2,3,323,Potential loyalists,5
2721,2721,49.0,50,72,222570.0,3,3,4,334,Loyal customers,5
2722,2722,18.0,8,81,205212.0,4,3,3,433,Champions,5
2723,2723,4345.0,123,47,101157.0,2,3,3,233,At risk,5
2724,2724,4254.0,20,47,43601.0,3,3,2,332,Loyal customers,5
2725,2725,4253.0,61,55,27709.0,2,3,1,231,At risk,5
2726,2726,4014.0,26,58,46409.0,3,3,2,332,Loyal customers,5
2727,2727,4012.0,27,190,242911.0,3,4,4,344,Loyal customers,5
2728,2728,3995.0,17,21,34882.0,4,2,1,421,Potential loyalists,5
2729,2729,3709.0,15,47,36876.0,4,3,1,431,Champions,5
2730,2730,3587.0,61,103,120134.0,2,4,3,243,Can't loose them,5
2731,2731,3541.0,2,48,113009.0,4,3,3,433,Champions,5
2732,2732,3394.0,55,62,115947.0,2,3,3,233,At risk,5
2733,2733,3207.0,77,13,61904.0,2,1,2,212,Hibernating,5
2734,2734,3120.0,195,35,116957.0,1,2,3,123,Hibernating,1
2735,2735,3060.0,11,35,35167.0,4,2,1,421,Potential loyalists,5
2736,2736,3028.0,6,132,104993.0,4,4,3,443,Champions,5
2737,2737,3007.0,20,45,27448.0,3,3,1,331,Loyal customers,5
2738,2738,2765.0,115,51,116194.0,2,3,3,233,At risk,5
2739,2739,2668.0,34,91,102097.0,3,3,3,333,Loyal customers,5
2740,2740,2647.0,155,58,21906.0,1,3,1,131,At risk,1
2741,2741,2594.0,73,47,170596.0,2,3,3,233,At risk,5
2742,2742,2502.0,37,69,261993.0,3,3,4,334,Loyal customers,5
2743,2743,2478.0,5,19,40776.0,4,2,2,422,Potential loyalists,5
2744,2744,2344.0,45,15,7921.0,3,1,1,311,Promising,5
2745,2745,2338.0,190,92,124658.0,1,3,3,133,At risk,1
2746,2746,2329.0,18,15,158744.0,4,1,3,413,New customers,5
2747,2747,2288.0,132,25,18738.0,2,2,1,221,Hibernating,5
2748,2748,2277.0,255,17,52658.0,1,1,2,112,Hibernating,1
2749,2749,2209.0,370,35,202432.0,1,2,3,123,Hibernating,1
2750,2750,2172.0,355,19,42702.0,1,2,2,122,Hibernating,1
2751,2751,1999.0,9,120,44703.0,4,4,2,442,Champions,5
2752,2752,1895.0,5,30,52460.0,4,2,2,422,Potential loyalists,5
2753,2753,1872.0,20,17,37892.0,3,1,1,311,Promising,5
2754,2754,1826.0,37,53,114256.0,3,3,3,333,Loyal customers,5
2755,2755,1819.0,163,44,107256.0,1,3,3,133,At risk,1
2756,2756,1806.0,19,3,12216.0,4,1,1,411,New customers,5
2757,2757,1624.0,260,19,19192.0,1,2,1,121,Hibernating,1
2758,2758,1572.0,78,7,24418.0,2,1,1,211,Hibernating,5
2759,2759,1571.0,104,281,251361.0,2,4,4,244,Can't loose them,5
2760,2760,1300.0,13,105,60215.0,4,4,2,442,Champions,5
2761,2761,1195.0,177,39,85597.0,1,2,2,122,Hibernating,1
2762,2762,1187.0,24,45,105670.0,3,3,3,333,Loyal customers,5
2763,2763,1157.0,25,27,70640.0,3,2,2,322,Potential loyalists,5
2764,2764,948.0,30,43,39255.0,3,3,1,331,Loyal customers,5
2765,2765,628.0,47,42,170950.0,3,3,3,333,Loyal customers,5
2766,2766,504.0,89,3,27288.0,2,1,1,211,Hibernating,5
2767,2767,314.0,372,23,43142.0,1,2,2,122,Hibernating,1
2768,2768,4211.0,186,18,39948.0,1,2,2,122,Hibernating,1
2769,2769,4180.0,153,21,48809.0,1,2,2,122,Hibernating,1
2770,2770,4151.0,36,145,94073.0,3,4,3,343,Loyal customers,5
2771,2771,3909.0,278,22,13290.0,1,2,1,121,Hibernating,1
2772,2772,3898.0,120,40,96992.0,2,2,3,223,Hibernating,5
2773,2773,3856.0,237,29,24992.0,1,2,1,121,Hibernating,1
2774,2774,3620.0,41,78,39523.0,3,3,2,332,Loyal customers,5
2775,2775,3087.0,62,40,62359.0,2,2,2,222,Hibernating,5
2776,2776,3069.0,297,50,123730.0,1,3,3,133,At risk,1
2777,2777,2801.0,263,21,61196.0,1,2,2,122,Hibernating,1
2778,2778,2673.0,20,28,62196.0,3,2,2,322,Potential loyalists,5
2779,2779,2636.0,10,74,605628.0,4,3,4,434,Champions,5
2780,2780,2583.0,100,51,106086.0,2,3,3,233,At risk,5
2781,2781,2574.0,64,49,318572.0,2,3,4,234,At risk,5
2782,2782,2392.0,152,39,30638.0,1,2,1,121,Hibernating,1
2783,2783,2318.0,117,45,106810.0,2,3,3,233,At risk,5
2784,2784,2019.0,22,57,140535.0,3,3,3,333,Loyal customers,5
2785,2785,1919.0,81,20,44123.0,2,2,2,222,Hibernating,5
2786,2786,1698.0,25,106,254627.0,3,4,4,344,Loyal customers,5
2787,2787,1636.0,312,56,37940.0,1,3,1,131,At risk,1
2788,2788,1628.0,10,76,123707.0,4,3,3,433,Champions,5
2789,2789,1544.0,99,9,15645.0,2,1,1,211,Hibernating,5
2790,2790,1534.0,61,27,99077.0,2,2,3,223,Hibernating,5
2791,2791,1403.0,23,159,119867.0,3,4,3,343,Loyal customers,5
2792,2792,1397.0,30,67,286835.0,3,3,4,334,Loyal customers,5
2793,2793,1052.0,288,35,97703.0,1,2,3,123,Hibernating,1
2794,2794,864.0,278,6,67141.0,1,1,2,112,Hibernating,1
2795,2795,629.0,284,41,52235.0,1,2,2,122,Hibernating,1
2796,2796,564.0,183,6,12288.0,1,1,1,111,Hibernating,1
2797,2797,472.0,17,116,267713.0,4,4,4,444,Champions,5
2798,2798,406.0,80,110,163559.0,2,4,3,243,Can't loose them,5
2799,2799,399.0,30,52,39466.0,3,3,2,332,Loyal customers,5
2800,2800,357.0,12,17,57822.0,4,1,2,412,New customers,5
2801,2801,343.0,141,18,62484.0,2,2,2,222,Hibernating,5
2802,2802,266.0,59,32,70122.0,2,2,2,222,Hibernating,5
2803,2803,209.0,192,23,61550.0,1,2,2,122,Hibernating,1
2804,2804,73.0,85,50,99632.0,2,3,3,233,At risk,5
2805,2805,3765.0,128,19,216890.0,2,2,4,224,Hibernating,5
2806,2806,3495.0,37,25,98993.0,3,2,3,323,Potential loyalists,5
2807,2807,3142.0,286,10,18663.0,1,1,1,111,Hibernating,1
2808,2808,2815.0,43,117,257434.0,3,4,4,344,Loyal customers,5
2809,2809,2514.0,19,173,623721.0,4,4,4,444,Champions,5
2810,2810,2135.0,218,143,291750.0,1,4,4,144,Can't loose them,1
2811,2811,1620.0,237,64,113282.0,1,3,3,133,At risk,1
2812,2812,1484.0,275,18,39398.0,1,2,2,122,Hibernating,1
2813,2813,1396.0,111,118,130636.0,2,4,3,243,Can't loose them,5
2814,2814,1266.0,306,85,54641.0,1,3,2,132,At risk,1
2815,2815,115.0,337,14,35243.0,1,1,1,111,Hibernating,1
2816,2816,4346.0,19,8,14880.0,4,1,1,411,New customers,5
2817,2817,4115.0,57,21,98247.0,2,2,3,223,Hibernating,5
2818,2818,4050.0,12,24,14109.0,4,2,1,421,Potential loyalists,5
2819,2819,4021.0,75,10,59569.0,2,1,2,212,Hibernating,5
2820,2820,3994.0,159,57,43617.0,1,3,2,132,At risk,1
2821,2821,3817.0,54,47,117221.0,2,3,3,233,At risk,5
2822,2822,3633.0,61,9,23043.0,2,1,1,211,Hibernating,5
2823,2823,3630.0,37,27,15744.0,3,2,1,321,Potential loyalists,5
2824,2824,3409.0,186,25,63930.0,1,2,2,122,Hibernating,1
2825,2825,3378.0,10,57,69155.0,4,3,2,432,Champions,5
2826,2826,3313.0,16,26,60878.0,4,2,2,422,Potential loyalists,5
2827,2827,3264.0,20,89,177858.0,3,3,3,333,Loyal customers,5
2828,2828,2967.0,8,66,233661.0,4,3,4,434,Champions,5
2829,2829,2819.0,16,18,92062.0,4,2,3,423,Potential loyalists,5
2830,2830,2790.0,58,212,114088.0,2,4,3,243,Can't loose them,5
2831,2831,2571.0,109,41,215951.0,2,2,4,224,Hibernating,5
2832,2832,2562.0,52,8,63054.0,3,1,2,312,Promising,5
2833,2833,2494.0,10,53,127475.0,4,3,3,433,Champions,5
2834,2834,2463.0,41,33,86080.0,3,2,2,322,Potential loyalists,5
2835,2835,2441.0,193,33,76289.0,1,2,2,122,Hibernating,1
2836,2836,2413.0,37,67,144739.0,3,3,3,333,Loyal customers,5
2837,2837,2378.0,29,20,57580.0,3,2,2,322,Potential loyalists,5
2838,2838,2150.0,17,53,134858.0,4,3,3,433,Champions,5
2839,2839,1829.0,74,48,81716.0,2,3,2,232,At risk,5
2840,2840,1582.0,52,14,40440.0,3,1,2,312,Promising,5
2841,2841,1562.0,156,37,221540.0,1,2,4,124,Hibernating,1
2842,2842,1427.0,163,55,176636.0,1,3,3,133,At risk,1
2843,2843,1404.0,76,79,406774.0,2,3,4,234,At risk,5
2844,2844,1361.0,88,42,67158.0,2,3,2,232,At risk,5
2845,2845,1289.0,126,12,53136.0,2,1,2,212,Hibernating,5
2846,2846,1245.0,156,22,72623.0,1,2,2,122,Hibernating,1
2847,2847,1208.0,19,149,368698.0,4,4,4,444,Champions,5
2848,2848,1167.0,13,33,79378.0,4,2,2,422,Potential loyalists,5
2849,2849,1025.0,17,60,133651.0,4,3,3,433,Champions,5
2850,2850,959.0,60,92,228164.0,2,3,4,234,At risk,5
2851,2851,916.0,85,49,88330.0,2,3,3,233,At risk,5
2852,2852,823.0,6,101,497434.0,4,4,4,444,Champions,5
2853,2853,756.0,201,54,102117.0,1,3,3,133,At risk,1
2854,2854,686.0,51,16,47933.0,3,1,2,312,Promising,5
2855,2855,536.0,9,43,88356.0,4,3,3,433,Champions,5
2856,2856,535.0,81,28,108902.0,2,2,3,223,Hibernating,5
2857,2857,464.0,27,9,19458.0,3,1,1,311,Promising,5
2858,2858,454.0,89,29,113428.0,2,2,3,223,Hibernating,5
2859,2859,444.0,7,24,197798.0,4,2,3,423,Potential loyalists,5
2860,2860,4348.0,88,15,693336.0,2,1,4,214,Hibernating,5
2861,2861,4337.0,31,49,107479.0,3,3,3,333,Loyal customers,5
2862,2862,4330.0,58,30,92055.0,2,2,3,223,Hibernating,5
2863,2863,4315.0,327,43,29359.0,1,3,1,131,At risk,1
2864,2864,4303.0,166,16,29827.0,1,1,1,111,Hibernating,1
2865,2865,4300.0,194,15,36670.0,1,1,1,111,Hibernating,1
2866,2866,4270.0,34,37,73054.0,3,2,2,322,Potential loyalists,5
2867,2867,4265.0,8,43,372376.0,4,3,4,434,Champions,5
2868,2868,4259.0,66,38,97736.0,2,2,3,223,Hibernating,5
2869,2869,4228.0,82,70,397510.0,2,3,4,234,At risk,5
2870,2870,4223.0,275,7,15220.0,1,1,1,111,Hibernating,1
2871,2871,4187.0,33,96,52086.0,3,3,2,332,Loyal customers,5
2872,2872,4181.0,99,21,14054.0,2,2,1,221,Hibernating,5
2873,2873,4173.0,29,31,19864.0,3,2,1,321,Potential loyalists,5
2874,2874,4124.0,40,9,27772.0,3,1,1,311,Promising,5
2875,2875,4120.0,55,17,529598.0,2,1,4,214,Hibernating,5
2876,2876,4109.0,134,21,57814.0,2,2,2,222,Hibernating,5
2877,2877,4083.0,163,34,38051.0,1,2,1,121,Hibernating,1
2878,2878,4081.0,214,21,25513.0,1,2,1,121,Hibernating,1
2879,2879,4068.0,81,43,221032.0,2,3,4,234,At risk,5
2880,2880,4063.0,143,9,43654.0,2,1,2,212,Hibernating,5
2881,2881,4044.0,304,35,24489.0,1,2,1,121,Hibernating,1
2882,2882,4023.0,18,61,621770.0,4,3,4,434,Champions,5
2883,2883,4019.0,38,103,159222.0,3,4,3,343,Loyal customers,5
2884,2884,4008.0,86,72,36660.0,2,3,1,231,At risk,5
2885,2885,3941.0,133,35,116128.0,2,2,3,223,Hibernating,5
2886,2886,3940.0,142,15,37494.0,2,1,1,211,Hibernating,5
